Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
1995-12-31,1995,Dec,0,117.21,1.4,79721,4281.0,7,56.36,0.75,2.9,6589.0,Sports,New York
1995-12-31,1995,Dec,0,117.21,1.11,24867,4281.0,7,56.36,0.75,2.9,65592.0,SmallFamilyCar,New York
1995-12-31,1995,Dec,0,117.21,1.06,19611,4281.0,7,56.36,0.75,2.9,65645.0,SuperMiniCar,New York
1996-01-31,1996,Jan,0,125.16,0.48,25690,1984.0,7,39.09,-0.44,1.5,551.0,SmallFamilyCar,Georgia
1996-01-31,1996,Jan,0,125.16,0.46,53709,1984.0,7,39.09,-0.44,1.5,554.0,ExecutiveCar,Georgia
1996-01-31,1996,Jan,0,125.16,0.35,75592,1984.0,7,39.09,-0.44,1.5,524.0,Sports,Georgia
1996-01-31,1996,Jan,0,125.16,0.38,17779,1984.0,7,39.09,-0.44,1.5,532.0,SuperMiniCar,Georgia
1996-02-29,1996,Feb,0,83.44,0.41,16387,4040.0,6,29.28,-0.34,2.3,1028.0,SuperMiniCar,Illinois
1996-02-29,1996,Feb,0,83.44,0.41,77392,4040.0,6,29.28,-0.34,2.3,1023.0,Sports,Illinois
1996-02-29,1996,Feb,0,83.44,0.4,25703,4040.0,6,29.28,-0.34,2.3,1014.0,SmallFamilyCar,Illinois
1996-02-29,1996,Feb,0,83.44,0.49,59273,4040.0,6,29.28,-0.34,2.3,1024.0,ExecutiveCar,Illinois
1996-03-31,1996,Mar,0,95.81,0.9,27827,4694.0,3,64.7,0.55,2.2,2698.0,SmallFamilyCar,Illinois
1996-03-31,1996,Mar,0,95.81,0.94,71306,4694.0,3,64.7,0.55,2.2,2772.0,Sports,Illinois
1996-03-31,1996,Mar,0,95.81,0.88,56619,4694.0,3,64.7,0.55,2.2,2752.0,ExecutiveCar,Illinois
1996-04-30,1996,Apr,0,95.18,1.0,39831,2639.0,5,19.24,-2.36,1.5,3668.0,MediumFamilyCar,Georgia
1996-04-30,1996,Apr,0,95.18,1.0,76776,2639.0,5,19.24,-2.36,1.5,3576.0,Sports,Georgia
1996-04-30,1996,Apr,0,95.18,1.0,27742,2639.0,5,19.24,-2.36,1.5,3593.0,SmallFamilyCar,Georgia
1996-04-30,1996,Apr,0,95.18,1.0,18453,2639.0,5,19.24,-2.36,1.5,3608.0,SuperMiniCar,Georgia
1996-04-30,1996,Apr,0,95.18,1.0,58647,2639.0,5,19.24,-2.36,1.5,3575.0,ExecutiveCar,Georgia
1996-05-31,1996,May,0,116.27,0.87,59086,1827.0,3,67.94,0.72,1.2,1441.0,ExecutiveCar,Georgia
1996-05-31,1996,May,0,116.27,0.83,75864,1827.0,3,67.94,0.72,1.2,1414.0,Sports,Georgia
1996-05-31,1996,May,0,116.27,0.84,25429,1827.0,3,67.94,0.72,1.2,1479.0,SmallFamilyCar,Georgia
1996-05-31,1996,May,0,116.27,0.85,15955,1827.0,3,67.94,0.72,1.2,1431.0,SuperMiniCar,Georgia
1996-05-31,1996,May,0,116.27,0.86,30827,1827.0,3,67.94,0.72,1.2,1417.0,MediumFamilyCar,Georgia
1996-06-30,1996,Jun,0,75.19,1.0,16712,3730.0,6,30.71,-1.21,1.1,3840.0,SuperMiniCar,Georgia
1996-06-30,1996,Jun,0,75.19,0.85,59576,3730.0,6,30.71,-1.21,1.1,3881.0,ExecutiveCar,Georgia
1996-06-30,1996,Jun,0,75.19,0.83,79474,3730.0,6,30.71,-1.21,1.1,3802.0,Sports,Georgia
1996-06-30,1996,Jun,0,75.19,0.98,33531,3730.0,6,30.71,-1.21,1.1,3825.0,MediumFamilyCar,Georgia
1996-07-31,1996,Jul,0,105.14,0.5,77526,4531.0,5,64.03,0.52,1.8,4553.0,Sports,Georgia
1996-07-31,1996,Jul,0,105.14,0.5,37147,4531.0,5,64.03,0.52,1.8,4487.0,MediumFamilyCar,Georgia
1996-07-31,1996,Jul,0,105.14,0.5,20884,4531.0,5,64.03,0.52,1.8,4524.0,SmallFamilyCar,Georgia
1996-08-31,1996,Aug,0,97.43,0.25,27410,4051.0,9,47.47,-0.35,2.3,1426.0,SmallFamilyCar,Illinois
1996-08-31,1996,Aug,0,97.43,0.25,19703,4051.0,9,47.47,-0.35,2.3,1479.0,SuperMiniCar,Illinois
1996-08-31,1996,Aug,0,97.43,0.25,78901,4051.0,9,47.47,-0.35,2.3,1457.0,Sports,Illinois
1996-09-30,1996,Sep,0,116.38,0.95,34451,1355.0,7,60.45,0.21,1.4,4412.0,MediumFamilyCar,New York
1996-09-30,1996,Sep,0,116.38,0.79,23564,1355.0,7,60.45,0.21,1.4,4321.0,SmallFamilyCar,New York
1996-09-30,1996,Sep,0,116.38,0.85,53072,1355.0,7,60.45,0.21,1.4,4391.0,ExecutiveCar,New York
1996-09-30,1996,Sep,0,116.38,0.87,75575,1355.0,7,60.45,0.21,1.4,4386.0,Sports,New York
1996-10-31,1996,Oct,0,115.01,0.6,16273,4055.0,6,69.57,0.13,2.5,2455.0,SuperMiniCar,Illinois
1996-10-31,1996,Oct,0,115.01,0.61,33876,4055.0,6,69.57,0.13,2.5,2363.0,MediumFamilyCar,Illinois
1996-10-31,1996,Oct,0,115.01,0.67,56530,4055.0,6,69.57,0.13,2.5,2390.0,ExecutiveCar,Illinois
1996-11-30,1996,Nov,0,103.66,0.81,35959,2347.0,9,29.23,-1.38,1.9,612.0,MediumFamilyCar,New York
1996-11-30,1996,Nov,0,103.66,0.81,50504,2347.0,9,29.23,-1.38,1.9,623.0,ExecutiveCar,New York
1996-11-30,1996,Nov,0,103.66,0.9,21389,2347.0,9,29.23,-1.38,1.9,599.0,SmallFamilyCar,New York
1996-11-30,1996,Nov,0,103.66,0.87,18811,2347.0,9,29.23,-1.38,1.9,639.0,SuperMiniCar,New York
1996-11-30,1996,Nov,0,103.66,0.81,75530,2347.0,9,29.23,-1.38,1.9,641.0,Sports,New York
1996-12-31,1996,Dec,0,84.2,1.03,17625,4204.0,7,68.25,0.57,2.3,5625.0,SuperMiniCar,New York
1996-12-31,1996,Dec,0,84.2,1.03,23401,4204.0,7,68.25,0.57,2.3,5650.0,SmallFamilyCar,New York
1996-12-31,1996,Dec,0,84.2,1.14,30126,4204.0,7,68.25,0.57,2.3,5582.0,MediumFamilyCar,New York
1996-12-31,1996,Dec,0,84.2,1.19,51214,4204.0,7,68.25,0.57,2.3,5651.0,ExecutiveCar,New York
1997-01-31,1997,Jan,0,94.26,0.49,51531,3935.0,4,35.09,-0.94,1.7,414.0,ExecutiveCar,New York
1997-01-31,1997,Jan,0,94.26,0.44,74413,3935.0,4,35.09,-0.94,1.7,428.0,Sports,New York
1997-01-31,1997,Jan,0,94.26,0.42,27274,3935.0,4,35.09,-0.94,1.7,434.0,SmallFamilyCar,New York
1997-01-31,1997,Jan,0,94.26,0.5,33177,3935.0,4,35.09,-0.94,1.7,404.0,MediumFamilyCar,New York
1997-01-31,1997,Jan,0,94.26,0.37,17382,3935.0,4,35.09,-0.94,1.7,410.0,SuperMiniCar,New York
1997-02-28,1997,Feb,0,95.36,0.34,16441,4876.0,8,34.86,-0.01,2.5,1350.0,SuperMiniCar,California
1997-02-28,1997,Feb,0,95.36,0.46,38795,4876.0,8,34.86,-0.01,2.5,1310.0,MediumFamilyCar,California
1997-02-28,1997,Feb,0,95.36,0.41,57576,4876.0,8,34.86,-0.01,2.5,1311.0,ExecutiveCar,California
1997-03-31,1997,Mar,0,86.74,0.83,17979,2863.0,6,32.24,-0.08,2.6,4564.0,SuperMiniCar,California
1997-03-31,1997,Mar,0,86.74,0.9,24321,2863.0,6,32.24,-0.08,2.6,4594.0,SmallFamilyCar,California
1997-03-31,1997,Mar,0,86.74,0.96,36024,2863.0,6,32.24,-0.08,2.6,4578.0,MediumFamilyCar,California
1997-03-31,1997,Mar,0,86.74,0.89,73748,2863.0,6,32.24,-0.08,2.6,4507.0,Sports,California
1997-04-30,1997,Apr,0,111.55,1.0,16797,1126.0,4,43.9,0.27,1.2,1652.0,SuperMiniCar,Illinois
1997-04-30,1997,Apr,0,111.55,1.0,50823,1126.0,4,43.9,0.27,1.2,1689.0,ExecutiveCar,Illinois
1997-04-30,1997,Apr,0,111.55,1.0,35109,1126.0,4,43.9,0.27,1.2,1648.0,MediumFamilyCar,Illinois
1997-05-31,1997,May,0,85.47,0.8,20824,4177.0,6,21.44,-1.05,2.8,3597.0,SmallFamilyCar,New York
1997-05-31,1997,May,0,85.47,0.95,34146,4177.0,6,21.44,-1.05,2.8,3616.0,MediumFamilyCar,New York
1997-05-31,1997,May,0,85.47,0.81,19390,4177.0,6,21.44,-1.05,2.8,3627.0,SuperMiniCar,New York
1997-05-31,1997,May,0,85.47,0.99,50928,4177.0,6,21.44,-1.05,2.8,3562.0,ExecutiveCar,New York
1997-06-30,1997,Jun,0,119.65,0.79,22265,4056.0,6,44.62,0.52,2.0,3226.0,SmallFamilyCar,Illinois
1997-06-30,1997,Jun,0,119.65,0.94,55029,4056.0,6,44.62,0.52,2.0,3216.0,ExecutiveCar,Illinois
1997-06-30,1997,Jun,0,119.65,0.75,70663,4056.0,6,44.62,0.52,2.0,3161.0,Sports,Illinois
1997-06-30,1997,Jun,0,119.65,0.79,37196,4056.0,6,44.62,0.52,2.0,3226.0,MediumFamilyCar,Illinois
1997-07-31,1997,Jul,0,119.63,0.5,20936,1603.0,4,43.92,-0.02,2.6,627.0,SmallFamilyCar,Georgia
1997-07-31,1997,Jul,0,119.63,0.5,50133,1603.0,4,43.92,-0.02,2.6,623.0,ExecutiveCar,Georgia
1997-07-31,1997,Jul,0,119.63,0.5,33368,1603.0,4,43.92,-0.02,2.6,551.0,MediumFamilyCar,Georgia
1997-08-31,1997,Aug,0,96.15,0.25,52105,4870.0,5,56.69,0.23,2.9,3739.0,ExecutiveCar,California
1997-08-31,1997,Aug,0,96.15,0.25,71998,4870.0,5,56.69,0.23,2.9,3730.0,Sports,California
1997-08-31,1997,Aug,0,96.15,0.25,19009,4870.0,5,56.69,0.23,2.9,3734.0,SuperMiniCar,California
1997-08-31,1997,Aug,0,96.15,0.25,22800,4870.0,5,56.69,0.23,2.9,3769.0,SmallFamilyCar,California
1997-08-31,1997,Aug,0,96.15,0.25,33797,4870.0,5,56.69,0.23,2.9,3734.0,MediumFamilyCar,California
1997-09-30,1997,Sep,0,103.28,0.96,53627,4449.0,3,60.85,0.07,2.9,4402.0,ExecutiveCar,California
1997-09-30,1997,Sep,0,103.28,0.81,77994,4449.0,3,60.85,0.07,2.9,4428.0,Sports,California
1997-09-30,1997,Sep,0,103.28,0.92,31792,4449.0,3,60.85,0.07,2.9,4396.0,MediumFamilyCar,California
1997-09-30,1997,Sep,0,103.28,0.91,19850,4449.0,3,60.85,0.07,2.9,4400.0,SuperMiniCar,California
1997-10-31,1997,Oct,0,99.28,0.67,56316,2928.0,7,38.05,-0.6,2.6,4301.0,ExecutiveCar,New York
1997-10-31,1997,Oct,0,99.28,0.6,22553,2928.0,7,38.05,-0.6,2.6,4292.0,SmallFamilyCar,New York
1997-10-31,1997,Oct,0,99.28,0.64,16394,2928.0,7,38.05,-0.6,2.6,4240.0,SuperMiniCar,New York
1997-10-31,1997,Oct,0,99.28,0.67,71495,2928.0,7,38.05,-0.6,2.6,4280.0,Sports,New York
1997-11-30,1997,Nov,0,109.02,0.86,35732,2013.0,6,30.04,-0.27,1.3,4224.0,MediumFamilyCar,Illinois
1997-11-30,1997,Nov,0,109.02,0.87,19281,2013.0,6,30.04,-0.27,1.3,4227.0,SuperMiniCar,Illinois
1997-11-30,1997,Nov,0,109.02,0.83,51852,2013.0,6,30.04,-0.27,1.3,4198.0,ExecutiveCar,Illinois
1997-12-31,1997,Dec,0,112.75,1.33,73304,1050.0,7,27.54,-0.09,2.4,5764.0,Sports,New York
1997-12-31,1997,Dec,0,112.75,1.46,54910,1050.0,7,27.54,-0.09,2.4,5764.0,ExecutiveCar,New York
1997-12-31,1997,Dec,0,112.75,1.02,33476,1050.0,7,27.54,-0.09,2.4,12842.0,MediumFamilyCar,New York
1998-01-31,1998,Jan,0,102.58,0.47,26402,4100.0,8,23.79,-0.16,1.1,1336.0,SmallFamilyCar,Illinois
1998-01-31,1998,Jan,0,102.58,0.39,16269,4100.0,8,23.79,-0.16,1.1,1374.0,SuperMiniCar,Illinois
1998-01-31,1998,Jan,0,102.58,0.47,73763,4100.0,8,23.79,-0.16,1.1,1370.0,Sports,Illinois
1998-02-28,1998,Feb,0,104.69,0.39,75232,4533.0,4,15.84,-0.5,1.8,1007.0,Sports,Illinois
1998-02-28,1998,Feb,0,104.69,0.49,33417,4533.0,4,15.84,-0.5,1.8,1034.0,MediumFamilyCar,Illinois
1998-02-28,1998,Feb,0,104.69,0.48,54175,4533.0,4,15.84,-0.5,1.8,1028.0,ExecutiveCar,Illinois
1998-03-31,1998,Mar,0,93.79,0.95,26007,4367.0,7,32.36,0.51,2.1,5826.0,SmallFamilyCar,Illinois
1998-03-31,1998,Mar,0,93.79,0.8,31645,4367.0,7,32.36,0.51,2.1,5894.0,MediumFamilyCar,Illinois
1998-03-31,1998,Mar,0,93.79,0.97,71853,4367.0,7,32.36,0.51,2.1,5821.0,Sports,Illinois
1998-03-31,1998,Mar,0,93.79,0.92,19732,4367.0,7,32.36,0.51,2.1,5815.0,SuperMiniCar,Illinois
1998-03-31,1998,Mar,0,93.79,0.93,55348,4367.0,7,32.36,0.51,2.1,5844.0,ExecutiveCar,Illinois
1998-04-30,1998,Apr,0,104.37,1.0,39397,4368.0,4,28.17,-0.15,1.8,2554.0,MediumFamilyCar,Illinois
1998-04-30,1998,Apr,0,104.37,1.0,18714,4368.0,4,28.17,-0.15,1.8,2503.0,SuperMiniCar,Illinois
1998-04-30,1998,Apr,0,104.37,1.0,76585,4368.0,4,28.17,-0.15,1.8,2584.0,Sports,Illinois
1998-05-31,1998,May,0,101.63,0.92,59442,4797.0,7,68.55,0.59,2.0,1342.0,ExecutiveCar,California
1998-05-31,1998,May,0,101.63,1.0,71291,4797.0,7,68.55,0.59,2.0,1373.0,Sports,California
1998-05-31,1998,May,0,101.63,0.94,15529,4797.0,7,68.55,0.59,2.0,1357.0,SuperMiniCar,California
1998-05-31,1998,May,0,101.63,0.98,23845,4797.0,7,68.55,0.59,2.0,1407.0,SmallFamilyCar,California
1998-05-31,1998,May,0,101.63,0.8,33030,4797.0,7,68.55,0.59,2.0,1330.0,MediumFamilyCar,California
1998-06-30,1998,Jun,0,90.88,0.94,27684,3826.0,3,44.85,-0.53,1.5,6139.0,SmallFamilyCar,Illinois
1998-06-30,1998,Jun,0,90.88,0.86,18623,3826.0,3,44.85,-0.53,1.5,6098.0,SuperMiniCar,Illinois
1998-06-30,1998,Jun,0,90.88,0.75,56190,3826.0,3,44.85,-0.53,1.5,6141.0,ExecutiveCar,Illinois
1998-06-30,1998,Jun,0,90.88,0.92,32872,3826.0,3,44.85,-0.53,1.5,6097.0,MediumFamilyCar,Illinois
1998-07-31,1998,Jul,0,99.86,0.5,17958,2430.0,3,32.64,-0.37,2.4,4506.0,SuperMiniCar,California
1998-07-31,1998,Jul,0,99.86,0.5,51256,2430.0,3,32.64,-0.37,2.4,4502.0,ExecutiveCar,California
1998-07-31,1998,Jul,0,99.86,0.5,73581,2430.0,3,32.64,-0.37,2.4,4483.0,Sports,California
1998-07-31,1998,Jul,0,99.86,0.5,21796,2430.0,3,32.64,-0.37,2.4,4434.0,SmallFamilyCar,California
1998-07-31,1998,Jul,0,99.86,0.5,33072,2430.0,3,32.64,-0.37,2.4,4416.0,MediumFamilyCar,California
1998-08-31,1998,Aug,0,96.17,0.25,31854,2792.0,3,46.17,0.29,2.3,2616.0,MediumFamilyCar,California
1998-08-31,1998,Aug,0,96.17,0.25,17914,2792.0,3,46.17,0.29,2.3,2601.0,SuperMiniCar,California
1998-08-31,1998,Aug,0,96.17,0.25,77554,2792.0,3,46.17,0.29,2.3,2603.0,Sports,California
1998-08-31,1998,Aug,0,96.17,0.25,20053,2792.0,3,46.17,0.29,2.3,2568.0,SmallFamilyCar,California
1998-08-31,1998,Aug,0,96.17,0.25,53376,2792.0,3,46.17,0.29,2.3,2650.0,ExecutiveCar,California
1998-09-30,1998,Sep,0,93.91,0.82,19889,3861.0,3,20.57,-1.24,1.2,2641.0,SuperMiniCar,New York
1998-09-30,1998,Sep,0,93.91,0.78,27214,3861.0,3,20.57,-1.24,1.2,2721.0,SmallFamilyCar,New York
1998-09-30,1998,Sep,0,93.91,0.96,34021,3861.0,3,20.57,-1.24,1.2,2717.0,MediumFamilyCar,New York
1998-10-31,1998,Oct,0,88.54,0.69,55645,2636.0,3,38.26,0.46,1.1,2259.0,ExecutiveCar,Illinois
1998-10-31,1998,Oct,0,88.54,0.68,18591,2636.0,3,38.26,0.46,1.1,2305.0,SuperMiniCar,Illinois
1998-10-31,1998,Oct,0,88.54,0.69,77280,2636.0,3,38.26,0.46,1.1,2302.0,Sports,Illinois
1998-10-31,1998,Oct,0,88.54,0.68,34662,2636.0,3,38.26,0.46,1.1,2273.0,MediumFamilyCar,Illinois
1998-11-30,1998,Nov,0,100.63,0.82,36514,4476.0,3,48.82,0.22,1.2,4119.0,MediumFamilyCar,California
1998-11-30,1998,Nov,0,100.63,0.81,53486,4476.0,3,48.82,0.22,1.2,4127.0,ExecutiveCar,California
1998-11-30,1998,Nov,0,100.63,0.81,71636,4476.0,3,48.82,0.22,1.2,4128.0,Sports,California
1998-11-30,1998,Nov,0,100.63,0.8,17147,4476.0,3,48.82,0.22,1.2,4151.0,SuperMiniCar,California
1998-12-31,1998,Dec,0,92.2,1.3,19573,4417.0,4,40.86,-0.19,2.2,13328.0,SuperMiniCar,Georgia
1998-12-31,1998,Dec,0,92.2,1.06,53584,4417.0,4,40.86,-0.19,2.2,6303.0,ExecutiveCar,Georgia
1998-12-31,1998,Dec,0,92.2,1.39,20726,4417.0,4,40.86,-0.19,2.2,13297.0,SmallFamilyCar,Georgia
1998-12-31,1998,Dec,0,92.2,1.25,73696,4417.0,4,40.86,-0.19,2.2,6369.0,Sports,Georgia
1999-01-31,1999,Jan,0,95.29,0.35,35031,2645.0,6,35.8,-0.14,1.4,724.0,MediumFamilyCar,California
1999-01-31,1999,Jan,0,95.29,0.45,70698,2645.0,6,35.8,-0.14,1.4,734.0,Sports,California
1999-01-31,1999,Jan,0,95.29,0.38,18369,2645.0,6,35.8,-0.14,1.4,737.0,SuperMiniCar,California
1999-01-31,1999,Jan,0,95.29,0.4,59588,2645.0,6,35.8,-0.14,1.4,732.0,ExecutiveCar,California
1999-01-31,1999,Jan,0,95.29,0.42,22736,2645.0,6,35.8,-0.14,1.4,733.0,SmallFamilyCar,California
1999-02-28,1999,Feb,0,110.75,0.48,15939,3467.0,7,70.14,0.49,2.0,444.0,SuperMiniCar,New York
1999-02-28,1999,Feb,0,110.75,0.47,25640,3467.0,7,70.14,0.49,2.0,441.0,SmallFamilyCar,New York
1999-02-28,1999,Feb,0,110.75,0.41,32708,3467.0,7,70.14,0.49,2.0,402.0,MediumFamilyCar,New York
1999-02-28,1999,Feb,0,110.75,0.45,74737,3467.0,7,70.14,0.49,2.0,408.0,Sports,New York
1999-03-31,1999,Mar,0,106.32,0.97,37112,2205.0,3,63.56,-0.1,2.0,5741.0,MediumFamilyCar,Illinois
1999-03-31,1999,Mar,0,106.32,0.96,70854,2205.0,3,63.56,-0.1,2.0,5747.0,Sports,Illinois
1999-03-31,1999,Mar,0,106.32,0.9,15525,2205.0,3,63.56,-0.1,2.0,5810.0,SuperMiniCar,Illinois
1999-03-31,1999,Mar,0,106.32,0.97,58053,2205.0,3,63.56,-0.1,2.0,5769.0,ExecutiveCar,Illinois
1999-04-30,1999,Apr,0,90.21,1.0,23170,4030.0,4,48.66,-0.31,2.6,2270.0,SmallFamilyCar,New York
1999-04-30,1999,Apr,0,90.21,1.0,15001,4030.0,4,48.66,-0.31,2.6,2257.0,SuperMiniCar,New York
1999-04-30,1999,Apr,0,90.21,1.0,78164,4030.0,4,48.66,-0.31,2.6,2298.0,Sports,New York
1999-04-30,1999,Apr,0,90.21,1.0,39524,4030.0,4,48.66,-0.31,2.6,2258.0,MediumFamilyCar,New York
1999-05-31,1999,May,0,103.52,0.82,38393,3872.0,4,45.52,-0.07,1.8,2926.0,MediumFamilyCar,New York
1999-05-31,1999,May,0,103.52,0.99,25139,3872.0,4,45.52,-0.07,1.8,2965.0,SmallFamilyCar,New York
1999-05-31,1999,May,0,103.52,0.81,53330,3872.0,4,45.52,-0.07,1.8,2972.0,ExecutiveCar,New York
1999-05-31,1999,May,0,103.52,0.89,75855,3872.0,4,45.52,-0.07,1.8,2905.0,Sports,New York
1999-06-30,1999,Jun,0,101.33,0.95,15374,4072.0,4,48.5,0.06,2.6,6166.0,SuperMiniCar,Georgia
1999-06-30,1999,Jun,0,101.33,0.89,21913,4072.0,4,48.5,0.06,2.6,6151.0,SmallFamilyCar,Georgia
1999-06-30,1999,Jun,0,101.33,0.96,52703,4072.0,4,48.5,0.06,2.6,6183.0,ExecutiveCar,Georgia
1999-07-31,1999,Jul,0,117.02,0.5,58662,2854.0,6,24.18,-1.01,2.3,835.0,ExecutiveCar,New York
1999-07-31,1999,Jul,0,117.02,0.5,33507,2854.0,6,24.18,-1.01,2.3,807.0,MediumFamilyCar,New York
1999-07-31,1999,Jul,0,117.02,0.5,25872,2854.0,6,24.18,-1.01,2.3,836.0,SmallFamilyCar,New York
1999-07-31,1999,Jul,0,117.02,0.5,17340,2854.0,6,24.18,-1.01,2.3,824.0,SuperMiniCar,New York
1999-08-31,1999,Aug,0,113.83,0.25,21596,1566.0,7,35.42,0.32,1.3,3398.0,SmallFamilyCar,California
1999-08-31,1999,Aug,0,113.83,0.25,19005,1566.0,7,35.42,0.32,1.3,3456.0,SuperMiniCar,California
1999-08-31,1999,Aug,0,113.83,0.25,77392,1566.0,7,35.42,0.32,1.3,3401.0,Sports,California
1999-08-31,1999,Aug,0,113.83,0.25,58120,1566.0,7,35.42,0.32,1.3,3435.0,ExecutiveCar,California
1999-08-31,1999,Aug,0,113.83,0.25,36456,1566.0,7,35.42,0.32,1.3,3445.0,MediumFamilyCar,California
1999-09-30,1999,Sep,0,84.66,0.82,76528,3418.0,6,14.79,-1.39,2.6,2256.0,Sports,New York
1999-09-30,1999,Sep,0,84.66,0.79,18052,3418.0,6,14.79,-1.39,2.6,2173.0,SuperMiniCar,New York
1999-09-30,1999,Sep,0,84.66,0.9,57114,3418.0,6,14.79,-1.39,2.6,2215.0,ExecutiveCar,New York
1999-09-30,1999,Sep,0,84.66,0.82,21914,3418.0,6,14.79,-1.39,2.6,2211.0,SmallFamilyCar,New York
1999-09-30,1999,Sep,0,84.66,0.77,34212,3418.0,6,14.79,-1.39,2.6,2226.0,MediumFamilyCar,New York
1999-10-31,1999,Oct,0,108.61,0.62,37970,1935.0,5,40.08,0.63,2.9,2264.0,MediumFamilyCar,New York
1999-10-31,1999,Oct,0,108.61,0.65,51353,1935.0,5,40.08,0.63,2.9,2250.0,ExecutiveCar,New York
1999-10-31,1999,Oct,0,108.61,0.61,27657,1935.0,5,40.08,0.63,2.9,2181.0,SmallFamilyCar,New York
1999-11-30,1999,Nov,0,112.65,0.86,19648,2934.0,9,44.0,0.09,2.9,4095.0,SuperMiniCar,New York
1999-11-30,1999,Nov,0,112.65,0.83,55063,2934.0,9,44.0,0.09,2.9,4100.0,ExecutiveCar,New York
1999-11-30,1999,Nov,0,112.65,0.82,22466,2934.0,9,44.0,0.09,2.9,4120.0,SmallFamilyCar,New York
1999-11-30,1999,Nov,0,112.65,0.85,38766,2934.0,9,44.0,0.09,2.9,4116.0,MediumFamilyCar,New York
1999-12-31,1999,Dec,0,105.59,1.26,58549,3708.0,4,25.71,-0.71,1.1,3828.0,ExecutiveCar,Illinois
1999-12-31,1999,Dec,0,105.59,1.15,75249,3708.0,4,25.71,-0.71,1.1,3793.0,Sports,Illinois
1999-12-31,1999,Dec,0,105.59,1.47,22737,3708.0,4,25.71,-0.71,1.1,12766.0,SmallFamilyCar,Illinois
1999-12-31,1999,Dec,0,105.59,1.05,30536,3708.0,4,25.71,-0.71,1.1,12831.0,MediumFamilyCar,Illinois
2000-01-31,2000,Jan,1,96.65,0.45,75172,2205.7,5,68.41,0.62,2.0,984.0,Sports,New York
2000-01-31,2000,Jan,1,96.65,0.38,31625,4097.099999999999,5,68.41,0.62,2.0,2492.0,MediumFamilyCar,New York
2000-01-31,2000,Jan,1,96.65,0.4,20849,4097.099999999999,5,68.41,0.62,2.0,2496.0,SmallFamilyCar,New York
2000-01-31,2000,Jan,1,96.65,0.37,57575,2205.7,5,68.41,0.62,2.0,977.0,ExecutiveCar,New York
2000-01-31,2000,Jan,1,96.65,0.44,17365,4097.099999999999,5,68.41,0.62,2.0,2485.0,SuperMiniCar,New York
2000-02-29,2000,Feb,1,124.13,0.46,37973,3654.7,8,65.25,-0.05,2.2,1512.0,MediumFamilyCar,California
2000-02-29,2000,Feb,1,124.13,0.45,22109,3654.7,8,65.25,-0.05,2.2,1499.0,SmallFamilyCar,California
2000-02-29,2000,Feb,1,124.13,0.38,50667,1967.7,8,65.25,-0.05,2.2,592.0,ExecutiveCar,California
2000-02-29,2000,Feb,1,124.13,0.49,16525,3654.7,8,65.25,-0.05,2.2,1504.0,SuperMiniCar,California
2000-03-31,2000,Mar,1,106.51,0.84,27312,2122.4,3,54.38,-0.2,1.4,5633.0,SmallFamilyCar,California
2000-03-31,2000,Mar,1,106.51,0.8,54468,1142.4,3,54.38,-0.2,1.4,4398.0,ExecutiveCar,California
2000-03-31,2000,Mar,1,106.51,0.97,19476,2122.4,3,54.38,-0.2,1.4,5579.0,SuperMiniCar,California
2000-04-30,2000,Apr,1,119.77,1.0,26359,3829.0,9,15.57,-2.76,6.0,767.0,SmallFamilyCar,Georgia
2000-04-30,2000,Apr,1,119.77,1.0,38577,3829.0,9,15.57,-2.76,6.0,773.0,MediumFamilyCar,Georgia
2000-04-30,2000,Apr,1,119.77,1.0,59337,2062.2,9,15.57,-2.76,6.0,282.0,ExecutiveCar,Georgia
2000-04-30,2000,Apr,1,119.77,1.0,16646,3829.0,9,15.57,-2.76,6.0,755.0,SuperMiniCar,Georgia
2000-04-30,2000,Apr,1,119.77,1.0,71707,2062.2,9,15.57,-2.76,6.0,267.0,Sports,Georgia
2000-05-31,2000,May,1,113.51,0.99,15013,1092.6999999999998,3,47.03,0.67,4.0,657.0,SuperMiniCar,Georgia
2000-05-31,2000,May,1,113.51,0.9,20002,1092.6999999999998,3,47.03,0.67,4.0,668.0,SmallFamilyCar,Georgia
2000-05-31,2000,May,1,113.51,0.98,75791,588.6999999999999,3,47.03,0.67,4.0,246.0,Sports,Georgia
2000-05-31,2000,May,1,113.51,0.89,38070,1092.6999999999998,3,47.03,0.67,4.0,647.0,MediumFamilyCar,Georgia
2000-06-30,2000,Jun,1,104.64,0.89,56819,2208.5,6,61.71,0.24,4.2,3840.0,ExecutiveCar,Illinois
2000-06-30,2000,Jun,1,104.64,0.78,38666,4101.3,6,61.71,0.24,4.2,4174.0,MediumFamilyCar,Illinois
2000-06-30,2000,Jun,1,104.64,0.98,19599,4101.3,6,61.71,0.24,4.2,4183.0,SuperMiniCar,Illinois
2000-07-31,2000,Jul,1,94.2,0.5,24255,3057.6,9,41.95,-0.47,3.5,758.0,SmallFamilyCar,New York
2000-07-31,2000,Jul,1,94.2,0.5,38609,3057.6,9,41.95,-0.47,3.5,773.0,MediumFamilyCar,New York
2000-07-31,2000,Jul,1,94.2,0.5,53719,1646.4,9,41.95,-0.47,3.5,279.0,ExecutiveCar,New York
